yof_02436_00043994347	Ààrẹ orílè-èdè Nàìjíríà ni Mohammadu Buhari.
yof_01208_01761474897	Làpálàpá wà l’órí ẹ.
yof_03397_00938589490	Ìjẹta ni òjó rọ̀ kẹ́yìn.
yof_02121_00479050694	Màlú mẹ́ta la pa fún ọdún.
yof_05223_00672430975	Kádírì ń jẹun bíi wọ̀bìà.
yof_01208_01727127192	Èló ni wọ́n ń ta ìwé náà?
yof_03034_00839073614	Ẹ̀kọ́ dára púpọ̀, òun sì jẹ́ ìkan lára oun tí a nílò láti di ẹni gíga l’áwùjọ.
yof_03349_00163875259	Ọwọ́ méjì ni wọ́n kó sí inú ẹ̀.
yof_00295_02141381381	Ẹ gbé iléelẹ̀ yín wá fún àwọn agbálẹ̀.
yof_02121_00451716211	Àrá ló ya ògiri yí lulẹ̀.
yof_07049_01261727959	Omi adágún kan wà ní ẹ̀yìn ilé-ìwé mi.
yof_09334_01531532599	Àárẹ̀ náà ti wọ inú ara rẹ̀ tán.
yof_00295_01899318031	Èbìtì ò ní pa eèrà láíláí.
yof_07508_00461007987	Ayé ń sáré tètè bí ọkọ̀ akérò.
yof_07505_00742649507	Ìgbàgbọ́ mi dúró lórí olúwa.
yof_07508_00250364944	Kiní kan ti fẹ́ sí mi lójú.
yof_03034_01916752308	A ó pàdé nílé ẹjọ́ tàbí àgọ́ ọlọ́pàá.
yof_08421_01662489750	Wọ́n ti fi jọba Ìlú Alábà.
yof_06136_01885345989	Pàtàkì ni àdúrà nínú ohunkóhun.
yof_09334_02080600732	Àgbọ̀nrín mẹ́ta ń sọdá.
yof_03034_01019745955	Yànmúyańmú ń kùn sí mi létí.
yof_02436_00111533593	Moyọ̀ àti Bíbí ń bínú sí ara wọn.
yof_02121_00453631041	Wọ́n rí ọmọ tuntun kan lórí ààtàn.
yof_07505_00307512205	Àwọn ìwé náà kò dára rárá.
yof_07508_01891187502	Mò ń lọ sí ilé Ìya Ṣọlá.
yof_08784_02114367389	A ti parí ìjà wa lánàá.
yof_07508_01698067682	Ìgà ni wọ́n ń pe Àfín ní Èkó.
yof_08421_01254877202	Agége ni ilé àwọn Ọlámilékan wà.
yof_03034_01044506045	Kò sí oun tó ń bọ̀ lókè tí ilẹ̀ ò gbà.
yof_07508_00371216868	Ó ṣe pàtàkì láti mọ̀ pé gbogbo èdè kọ́ ni ó wà ní ti kíkọ sílẹ̀.
yof_09334_01299705305	Mo rí àwọn alábójútó ilé ìwòsàn kan tí ó ń mú kí ohun tí a gbà sílẹ̀ dára.
yof_08421_01488517830	Inú igbó ló wà tí àwọn agbófinró fi múu.
yof_08784_01850224019	Ayé fẹ̀ ju òṣùpá lọ nítòótọ́.
yof_00610_00078296593	Tí o bá rí ọkùnrin tí ó ń bá ẹ gbọ́ bùkátà díẹ̀, o jẹ́ má jẹ kó lọ mọ́ ẹ l’ọ́wọ́.
yof_05223_01505324070	Ìbejì ọ̀ràn ni wọ́n fẹ́ yà.
yof_02121_00058395979	Omí ti dànù.
yof_00295_00278884696	Jùwọ́n ló gbà mí sílè nígbà tí wàhálà pọ̀ fún mi.
yof_02121_01828918915	Ta ló kọ ìwé náà?
yof_05223_01807961868	Ọmọ bọ̀dá Kofí ṣubú.
yof_03034_00296669137	Ọmọ rere ni ẹ́, àbí bẹ́ẹ̀ kọ́?
yof_00610_00403442400	Ọṣẹ ni mo lọ rà.
yof_08784_00260884752	Ó yà mí lẹ́nu, ètè mí yà pẹ̀lú.
yof_05223_01079017715	Nínú ere àgbéléwọ̀ náà la ti rí ibi tí ọkọ ti fọ’nu fún aya rẹ̀.
yof_05223_01923553900	Rántí jẹ ohun tí ẹ gbé kalẹ̀.
yof_06136_00677990391	Mo ò gba ǹkan tì lọ́wọ́ ẹ̀.
yof_00610_00681948748	Ìfẹ́ náà múmi lọ́kàn, mi ò rí oorun sùn.
yof_02436_00019780451	Wọ́n ti mú Èmánúẹ̀lì lọ sí ibi tí yóò ti kọ́ bí wọ́n ti ń ṣe bàtà.
yof_03349_01738541207	Àwọn ọ̀rẹ́ méjì ń ya àwòrán láàárọ̀ ọjọ́ náà.
yof_02436_00420088301	Kò bìkítà bóyá ó dára tàbí kò dára.
yof_00295_00871016206	Jẹ́ ka fi bọ̀lì ṣe oúnjẹ ọ̀sán.
yof_02121_00443892123	Ọbẹ̀ náà ta sáńsán.
yof_00610_01881016403	Èdè Yorùbá ti di kíkọ sílẹ̀ kó tó di ìgbà yí pàápàá.
yof_06136_01778669469	Ilé-iṣẹ́ tí bàbá Bọ̀dé ti ń ṣiṣẹ́ ló ṣe agbátẹrù ìdíje náà.
yof_03349_00376784731	Òkédìjí ló sọ bẹ́ẹ̀ nínú ìkan lára àwọn ìwé ẹ̀.
yof_07505_01764281793	Akànlé ni bàba Àìná ń ṣe bí iṣẹ́.
yof_08421_00964263372	Kíni a mọ Ọbásanjọ́ fún?
yof_03034_01026748314	Ṣòkòtò náà dára lára rẹ̀.
yof_01208_00906739535	Ta ló mọ̀ ẹ́?
yof_09697_00256783290	Mo ò lọ  sí ibìkankan pẹ̀lú ẹ.
yof_03397_00977047253	Olúwa ọba o ṣé o, mo rí isó só bẹ́ẹ̀ ni mo rí ìtọ̀ tọ̀.
yof_01208_00346090376	Mo ti gbé omi sí ẹ̀yìn ilẹ̀kùn.
yof_02436_01068390786	Ó ti dùbúlẹ̀ sórí ibùsùn.
yof_09697_00527325678	Adéyanjú ni alága ìgbìmọ̀ ètò ìdìbò.
yof_03349_00109019121	Ṣe bí o ti mọ, ẹlẹ́wàa Ṣàpọ́n.
yof_07049_01378993031	Eégún kìí gba iwájú ilé wa kọjá.
yof_00610_01632303259	Iṣẹ́ ajé ló s’ọmọ nù bí òkò.
yof_08784_01742425591	Ẹ báwa s’àmín ẹ̀, oríi wa ò ní burú.
yof_09697_01955426968	Anímáṣahun ti gba ife ẹ̀yẹ tuntun.
yof_04310_01892910806	Ẹnu-Ọwá ni bàbá kọ́’lé tuntun rẹ̀ sí.
yof_07049_00360321482	Ó gbọ́ràn sí mi lẹ́nu.
yof_03397_00003671547	Ibi tí mo ti ń ṣiṣẹ́ nìyí.
yof_07505_00974694815	À ń lọ sí Ìfẹ́lódùn lọ ṣe ayẹyẹ.
yof_00610_02147076442	Nínú èrò tí Elédùmarè fi jíǹkí ẹ̀yà Yorùbá ni ọ̀nà tí a fi ń ṣe òǹkà tó múná dóko.
yof_00610_00532096047	Wọ́n ti ń pè’run ní mọ́ṣáláṣí.
yof_06136_00574517508	Jẹ́ kí á lọ bẹ̀rẹ̀ ìgbé ayé tuntun níbi tí enìkan ò ti mọ̀ wá.
yof_09334_00512043849	Mo gbádùn yàrá tí mo wà.
yof_03349_01416029040	Ìṣe ẹni ní ń sọni dẹni gíga.
yof_03349_00807014507	Ṣé dáadáa lo wà lásìkò yìí.
yof_08784_00344899205	Ojú Ọlọ́bùn ni ilé ìjọsìn àwọn Tósìn wà.
yof_02484_01530360621	Bọ̀dá Ràṣídì ni wọ́n fún Òkìkí ní owó oúnjẹ àárò yìí.
yof_06136_00656128867	Ìjẹ̀bú ni bàbá ọmọ náà ti máa ń wá.
yof_03349_00891839080	Ní ìrìn-àjò tí mo lọ, mo rí odò kan tí à ń pè ní odò aláró.
yof_08784_00863177358	Ta ló fi j̣ẹ oyè Ajírọ́ba?
yof_03349_01964933670	Àmínátù ní òun fẹ́ jẹ́ kí n fẹ́ òun gẹ́gẹ́ bíi ìyàwó.
yof_02436_01200814924	Ẹniyàn mẹ́rin ló ti ra ọkọ̀ tuntun láti ọdún tó kọjá.
yof_03349_01383192585	Báwo ni mo ṣe fẹ́ parí iṣẹ́ yìí na?
yof_03349_00960224235	Olóńgbò náà ń lé eku kiri nínú ilé.
yof_02121_01620419686	Dọ́kítà ní kí wọ́n máa mu omi láàárọ̀ kùtùkùtù.
yof_07505_01916019763	Ẹ má jẹ́ kí àwọn alágbára fi ọwọ́ ńlá gbá wá lójú.
yof_08421_01669660582	Ilé-ifẹ̀ ni ọdún Ifá ti máa ń bẹ̀rẹ̀ káàkiri gbogbo àgbáńlá ayé.
yof_00295_01420486087	Àwọn ajá igbó wà nínú igbó kìjikìji náà.
yof_03349_00030437901	Orí ń fọ́ mi láti oṣù kejì.
yof_09334_01949099296	Ẹ̀gbọ́n mi ti ṣe ìgbéyàwó ní ọ̀sẹ̀ tó lọ.
yof_01208_01122851509	Aré bóòlù èní dùn.
yof_08421_01651152388	Akẹ́kọ̀ọ́ ni wọ́n ń bá sọ̀rọ̀.
yof_07508_01015589913	Mi ò mọ ẹyẹ tó ṣu Adébóyè.
yof_02121_00540921862	Fásitì Èkó ni ilé ẹ̀kọ́ gíga tí Àrẹ̀mú gbà pé ó dára jù ní orílè èdè yìí.
yof_04310_00338359348	Ó bá mi mú ẹran wá.
yof_05223_01819100625	Èjì bí èjì l’àgbà ń tayò.
yof_07505_00118794674	Ikun’mú ọ̀tún ti fẹ́ bọ́ si ti òsì nígbà tí ó bí àkọ́bí rẹ̀.
yof_00295_00939989128	Àdúrà fún àwọn ológun Orílẹ̀-Èdè wa àti ìdílé wọn.
yof_02121_01763182985	Bá mi gbé ìwé wá.
yof_03349_00295023738	Ó ti ya wèrè ni?
yof_02121_01097480907	À ná tó ẹgbẹ̀rún náírà sí nǹkan ọ̀hún.
yof_08784_00301460241	Akin ti lọ ra súyà wá.
yof_08784_01510588097	Ìwé ìròyìn márùn-ún n wọ́n kọ̀ọ́ sí.
yof_07505_00541120679	A ti di àjèjì ara wa.
yof_03349_02027858799	Ejò paramọ́lẹ̀ burú púpọ̀.
yof_07508_00982432175	Ó ṣì jẹ́ ẹgbẹ ni àpo kan.
yof_06136_01623819071	Kò yé mi o, ṣé Oshòdì lo wà?
yof_03397_01988675719	Orò máa jáde lóru òní.
yof_02121_00020079300	Ẹ bu ẹmu díẹ̀ fún òun náà.
yof_09697_00041565012	Àwọn aṣọ híhun náà rẹwà púpọ̀.
yof_09697_00864832296	Nígbà tí mo ka ìwé Fágúnwà náà, mo gbé sàdáńkátà fún-un.
yof_06136_00379738451	Ṣé o ti gbọ́ nípa ọdún òkè ìtaṣe rí?
yof_06136_00959726417	Ó yẹ kí ó sọ fún mi ná kó tó di pé ó gbé ọ̀rọ̀ náà lọ sí ọ̀dọ̀ bàbá àgbà.
yof_08784_00395906675	Mo rí àrà meèrírí, ó kọjá ohun tí mo ti gbọ́ tẹ́lẹ̀.
yof_06136_00252320632	Tutù ní èjí ní eyín rẹ̀.
yof_00295_01944705955	Oríṣiríṣi ìtan dówe ló wà.
yof_09334_02129116641	Ìdàgbàsókè tí ń bá ìlò ède Yorùbá nípa ìmọ̀-sáyẹ́ǹsì.
yof_09697_01906894462	Àwọn ọmọ alásẹ́wó pọ̀ lọ̀nàa Lekki.
yof_09697_00459484733	Wọ́n ti lọ fọ’bọ́ níta.
yof_00610_00215942120	Yorùbá bọ̀ wọ́n ní kí ilà ó tó di oge, ó ni ohun ojú rí.
yof_07505_01148674606	Oríṣi bàtà kan ni àwọn ọmọ ìyá náà rà.
yof_06136_01516345648	Ó fún-un lọ́tí mu.
yof_00610_01744276413	Fẹ́rànmí ti wà ní ilé ìwé gíga.
yof_08421_02003206429	Ẹ̀sìn atọ̀húnrìnwá ni ẹ̀sìn ìsìlámù.
yof_05223_00986197833	Oúnjẹ ìrọ̀lẹ́ ni Ìya Kàfáyá sè.
yof_05223_00950675915	Bí ó ti ẹ̀ jẹ́ kó hàn ní ojú ẹ, mo mọ̀ pé ohun tí wọ́n ṣe dùn ẹ́ gidi.
yof_09334_01080974690	Ilé ìjọ ni a ti ṣe ọjọ́ ìbí ọ̀rẹ́ mi.
yof_03034_01484294019	Ìbọn jẹ́ irinṣẹ́ pàtàkì fún àwọn ọde.
yof_00610_00745334270	Àgbantara ni bàbá àgbà fi máa ń nara ní abẹ́ igi ọsàn.
yof_08784_00796412443	Ẹja ọbọ̀kún wà nínú ọ̀sà.
yof_03034_01389385018	Ifálékè wà ní’bẹ̀ nígbà tí ìyàwó rẹ̀ bímọ.
yof_08421_00821394297	Orin náà ń fa ọkàn mi.
yof_09697_00676928850	Àwọn tí wọ́n darí iná fún eré orí ìtàgé náà gbìyànjú.
yof_06136_00376415227	Ọ̀bọ́ bẹ́ lu ọmọ náà láti òkè.
yof_09697_01976051974	Ilẹ̀kùn méjì ni ó wà lọ́nà ọ̀run.
yof_09334_01532459180	Àgbàrá ti wọ́ oko bàbá àgbà lọ.
yof_03349_00932759575	Ọkọ̀ mẹ́ta ló takú sẹ́gbẹ̀ òpópónà.
yof_05223_01406099113	Kò sí ẹni tí kò lè dáa fún.
yof_00610_01502020754	Ẹni tó bá ń jini láya kò lè fojú ire wo’ni.
yof_00610_01528060645	Ọmọ màmá ẹ ni Túndé.
yof_03397_01228808555	Jẹ́wọ́ ẹ̀ṣẹ̀ rẹ fún wa.
yof_02436_00858126349	Gúsù orílẹ̀ èdè yìí ni mo ti wá.
yof_03397_00984741297	Lọ tẹ́ ibùsùn bàbá.
yof_00610_01234429160	Ó bi bàbá rẹ̀ bí òún bá lè tan ẹ̀rọ amóhùnmáwòrán náà.
yof_03034_01828481800	Irun kọjúsọ́kọ ló gbé s’órí.
yof_02436_00399497363	Kọ́ọ̀sì mẹ́wa ni wọ́n ní ká ṣe.
yof_04310_00353481540	Ẹyin àtùpà náà ti fọ́.
yof_08421_00615577434	Gaàrí yẹn ti wú tó bó ṣe yẹ.
yof_05223_00920511538	Bàbá Ọba ni wọ́n ń pè wọ́n.
yof_02121_00449006646	Ọbá ti wàjà nílú Àkúrẹ́.
yof_08421_00501390396	Jẹ́ ka fò bí ẹyẹ.
yof_02436_01810089097	Tàlàbí ti ga jù.
yof_08784_00071105258	Olódùmarè ní kí ẹ má sin òrìṣà kankan lẹ́yìn òun.
yof_09697_00690653811	O sé tí o rán mi létí.
yof_03349_00799989042	Orí mi ni kẹ́ẹ wò.
yof_08421_00231301744	Ọmọ bíbí ìlú èkó ni wọ́n pè ẹ́.
yof_00610_00056340371	Kí gbogbo ayé ó wá bá wa dá sí ọ̀rọ̀ yìí, kó tó polúkúrúmuṣu.
yof_07508_01379798988	Wọ́n ti fi pamọ́ sínú ilé ìfowópamọ́.
yof_09697_00095408131	Ìyá Fátúrótì ni ó ń se ìnáwó lọ́jọ́ yẹn.
yof_03349_00453205016	Ọ̀mọ̀wé Ọládèjì wà nínú ọ́fìsì rẹ̀.
yof_00295_01329504028	Ìfé tí a fẹ́ adìyẹ ò dénú.
yof_08421_01160034934	Wọ́n ti gbé iṣẹ́ mìíràn fún mi.
yof_07505_00965029558	Onílẹ̀ gogoro ni wọ́n ń pe ọkùnrin yẹn.
yof_00295_00092049886	Mo gba ìpè oríire kan láti ìlú òyìnbó.
yof_06136_00619601554	Oùn àti iyèkan rẹ̀ ni wọ́n ń pariwo l’óru.
yof_03349_01140749304	Lára ẹbí tó gbajúmọ̀ ní ìlú Ìlọrin ni Sàràkí.
yof_06136_00187552585	Ìfọ́tí olóyì ni mo fún ọmọ tí ó wà lẹ́gbẹ ọ̀tún mi lójú àlá rẹ̀.
yof_03397_00267961680	Ọkọ̀ ayọ́kẹ́lẹ́ náà rẹwà púpọ̀.
yof_08784_00516833474	Ẹ̀sìn ilẹ̀ wa ni ẹ̀sìn Àbáláyé.
yof_08784_01756966513	Gbádébọ n fà bí ìgbín.
yof_08421_01858024247	Ṣòkòtò funfun la wọ̀ lọ sí ilé ìjọsìn náà.
yof_00295_01261514292	Ẹ jẹ́ ká lọ fọṣọ wa kó baà lè mọ́.
yof_02436_00647648765	Mi ò n’ífẹ sí àpèjọ àbòsí.
yof_00610_01328420729	Àti ọjọ́ pípẹ́ làwọn baba wọ́n ti ń rejú ogun.
yof_05223_01987584125	Àwa la ó máa wá, ẹ̀yin la ó máa bá.
yof_02121_00813921016	Ó rẹ́rin músẹ́.
yof_07049_01952218879	Bàbá Adémọ́lá ti fayé sílẹ̀ láti ìgbà tí a ti wà ní ilé ìwé gíga.
yof_00295_01599590742	Mi ò fẹ́ oun tí o sọ rárá.
yof_02436_00377441497	Ilé-iṣẹ́ agbóhùnsáfẹ́fẹ́ ni ìyàwó mi kejì wà.
yof_08421_01188812224	Orí omi ni wọ́n gbà sá lọ.
yof_00610_00418041243	Ìyàwó ba oko rẹ̀ nínú jẹ́.
yof_03397_01826473343	Ọbá ti gbẹ́sẹ̀ lé ìyàwó Moróunfólú.
yof_07505_00486568929	Ìjọba ìpínlẹ̀ ti tún ọ̀nà náà ṣe, ọ̀kan fún àlọ, ìkejì fún àbọ̀.
yof_00610_01201903823	Dàdàkùádà jẹ́ ọ̀kan lára ọ̀na ìgbé àṣà àti ìṣe ilẹ̀ Yorùbá lárugẹ.
yof_07505_01441172211	Wọ́n ti fi Akínsọ̀yínù sínú túbú.
yof_02484_01144784609	Ṣòkòto Ọlánipẹ̀kún ò balẹ̀.
yof_09334_00458323142	Lára àwọn ìwé tí mo fẹ́ràn láti máa kà ní ìgba tí mo wà ní ilé ìwé girama ni.
yof_02121_01721398059	Ìyá àgbà fi ògùsọ̀ dáná.
yof_00610_01547707397	Ọ̀tá yín ò ní sinmi lórúkọ Jésù.
yof_05223_01215869368	Orúkọ oyè Ọba Èkó náà ni àwọn mìíràn ń pè ní Elékòó.
yof_08784_00811491742	Ìfẹ́ mi si ẹ kì í ṣe tẹ̀tàn rárá.
yof_02436_01881370795	Ó ṣèṣì kọ iye owó tó ju iyé tí ó ná lọ.
yof_02121_00294065730	Aṣèyíówùú l’Ọlọ́run wa.
yof_02436_00687922980	Adébámbọ̀ mú àfẹ́sọ́nà rẹ̀ wá s’ọ́dọ̀ ìyá àgbà.
yof_08421_01868045959	Arẹwà ni ọmọbìrin náà ní gbogbo ìgbà tí mo ríi.
yof_08784_00231961070	Mo nílò èsì ìdánwò gidi fún ìtẹ̀síwájú ẹ̀kọ́ mi.
yof_02484_01239009714	Ilée wa ni mo wà nígbà yẹn.
yof_09334_00832212265	A ṣèbà fún Ọba tó layé tó lọ̀run.
yof_09334_02087227569	Ní ibi ìdíje ni wọ́n ti pàdé ara wọn.
yof_03034_00396583484	Gbogbo wọn ni wọ́n ń forí balẹ̀ f'Ólúwa lati àárọ̀ di alẹ́.
yof_02121_00419902035	A máa ń rí ìjẹyọ ìlù lílù, ijó jíjó, ẹ̀fẹ̀ ṣís̀e, oríkì kíkì, èébú bíbú, ìkìlò ṣíṣe.
yof_07049_01155498599	Àwọn elétò ìlera ló ń se ìtójú fún àwọn aláàárẹ̀.
yof_09697_02052857083	Gbogbo ènìyàn ni ó ní ẹ̀tọ́ sí òmìnira.
yof_02436_01691894374	Ohùn Adéyọọ́lá dà bíi ti ańgẹ́lì.
yof_07505_00093022612	Mo máa wà ní àgbègbè Tinúbú ní agogo mẹ́wa ọ̀la.
yof_09334_01258716402	Kí ló dé tí o sá aṣọ tútù sí inú ilé.
yof_03349_00000032238	Dáadáa ló yẹ ká máa ṣe.
yof_03349_00579344252	Ọlọ́run ló ni dédé lọ́dọ̀.
yof_03349_01055360692	Ṣoo lè jáde kúrò nínu yàrá mi.
yof_07505_00651254141	Inú omi ni ẹja ń gbé.
yof_02436_02059392356	Ìfọkànbalẹ̀ máa ń wà ní ọ̀pọ̀ ìgbà tí ènìyàn bá lówó lọ́wọ́.
yof_07508_01002282361	Àpáta ayérayé sebi ìsádi mi.
yof_05223_00153144305	Táyé mọ ìwé ju kẹ́hìndé lọ.
yof_02436_01776844644	Nígb̀a tí mo dé ilé wọn, bàbá wọn ni mo kọ́kọ́ rí.
yof_08784_01032591250	Èébì ń gbé ìyá olóyún yẹn.
yof_02436_00635969066	Òpẹ́bí ni àwọn ọ̀rẹ́ rẹ̀ ti lọ ń ṣeré.
yof_02121_01254770550	Àwọn ará ìlú ní ìgbàgbọ́ pé ọ̀nà èrú ni ọba tuntun yí fi d’órí àléfà.
yof_02484_01606464452	Jíjí tí mo jí lówùúrọ̀ yí, ìbà rẹ ò Ọba òkè.
yof_00610_00610789786	Pọ́n ara rẹ lé kí o má baà kàbùkù.
yof_03349_00684277122	Ṣé alayé-lọ̀run ni ẹ́ ni tóo fi ń fọ́nu?
yof_07508_01526273037	Mo járọ́ọ Láídé.
yof_06136_01063669619	Kí ló lè fa kí ara máa ro èèyàn?
yof_02121_01172794064	Nígbà tí ó di ọjọ́ keje, ilẹ̀ ṣú.
yof_07505_00324040990	Bí òní ti rí ọ̀la ò lè rí bẹ́ẹ̀.
yof_00295_01723779271	Ilẹ̀ ti mọ́ bá àwọn ọ̀daràn yẹn.
yof_08784_00555010800	Kí lo fẹ́ lọ ṣe nínú ilé tí ó ti wó?
yof_02436_01711966747	Farabalẹ̀ kí o gbóhùn wọn.
yof_02121_00334458563	Mò ń jáde lọ sí ibi iṣẹ́ láti lọ gba owó oṣù.
yof_00295_00136402910	Kí Ọlọ́run jé kí orílẹ̀-èdè yí dára.
yof_02484_00963185972	Ìfẹ́ wá mi wá sílé ṣùgbọ́n mo ti lọ ìrìn àjò nígbà náà.
yof_06136_00931220222	Iyẹ̀pẹ̀ ló rọ sínú ike náà.
yof_08421_01399348741	Lọ́jọ́ tí mo dé’lu Ọba, ẹnú kọ́ láti pàdé.
yof_03349_01530257260	Lára ohun èlò aṣọ híhun ni òfì àti òwú.
yof_07049_00547174360	Bàtà tuntun náà wọ́n jojo.
yof_06136_01576530439	Àdúgbò náà máa ń dákẹ́ rọ́rọ́.
yof_01208_00284398735	Wọ́n máa gun Àràfá ní ọ̀la.
yof_07508_00210712895	Ibo ni ọkọ̀ yí ń lọ?
yof_03397_02101545755	Aláta rodo ti dé o, ṣé ẹ fẹ́ rà àbí ẹ ò rà?
yof_00610_01876726139	Àṣàkẹ́ ti lọ p’ọmi ní odò tí ó súnmọ́ Modákẹ́kẹ́.
yof_07049_01186091241	Egbére jẹ́ ìyá iwin kan.
yof_07049_01251927017	Ṣẹwẹlẹ jẹ lítíréṣọ̀ alóhun tó ń ṣe pẹ̀lú orin kíkọ, ìlù lílù, ìjó jíjó, àti bẹ́ẹ̀ bẹ́ẹ̀ lọ.
yof_08421_00431231205	Wọn ò tíì jáde ní ilé ìwé àwọn Démiláre.
yof_07505_01220961965	Ṣọ́’ra ṣe o, ayé gba jẹ́jẹ́.
yof_09697_01341240274	Wọ́n ti múná dé.
yof_02436_00715131121	Igà náà tóbi púpọ̀.
yof_03397_01603357489	Èdùmàrè jọ̀wọ́ jẹ́ káyé ó yẹ wá.
yof_08421_00699507177	Mo fẹ́ràn ìsọkúsọ lọ́jọ́ Sátidé.
yof_03034_00547294103	Ẹ̀rọ ìlọṣọ lọ̀ mí lẹ́sẹ̀.
yof_09334_00895445083	Ifálékè ti j’Ọba o.
yof_05223_00612526087	Kò sí èrò ní’ta gbangba.
yof_03349_00187906632	Ajíbádé ní òun ò lọ sí Kàdúná.
yof_07505_01351918760	Kò mọ̀ ju kí ó ma kàwé lọ.
yof_03397_01216171839	Àmì ayò mẹ́rin sí oódo ni Manchester United fi na Chelsea ní àná.
yof_08784_01122423486	Ẹni orí yọ, ó d’ilé.
yof_03349_01858971864	Àrèó máa ń fi ìwà tútù tanijẹ.
yof_00610_00636319984	Àwọn ọmọge mẹ́fà ni wọ́n ń jó ń gbìyànjú papọ̀.
yof_00610_01877809422	Omi yẹn ti tùtù ju fún mi.
yof_08421_01677949196	A tún ríi wípé o mẹ́nu bà àwọn àbíkẹ́hìn.
yof_06136_00414323577	Mo dúpẹ́ lọ́wọ́ olúwa fún gbogbo iṣẹ́ rere rẹ̀.
yof_07505_01696283173	Abọ́ wà nínú korobá náà.
yof_07049_00588967694	Ìrèké yi ò fi bẹ́ẹ̀ dùn bíi ti ọjà.
yof_07049_00528110335	Àsáró elépo rẹ̀dẹ̀rẹ̀dẹ̀ ni mo bá nígbà tí mo ti Ibi ṣẹ́ dé.
yof_04310_00141945315	Tí ọwọ́ rẹ́ bá kàn mí, mo ma yí omi yìí dà sí ẹ lórí.
yof_09697_00909991436	Kí Olúwa Ọba òkè jẹ́ kí ohun gbogbo rọrùn.
yof_00295_01083821714	Láti orí dé orúnkún ni òógùn ti ń bòó nígbà tí a gbóhùn ìbọn tí àwọn ọ̀daràn náà yìn.
yof_00295_00963887414	Gbogbo àwọn ìṣòwò pátápátá jẹ́ ti ìjọba.
yof_07508_00262166348	Ó fi ipá báa lò pọ̀ lánàá.
yof_07505_00553428416	Da ṣúgà náà padà sí ibi tóo ti gbée.
yof_08421_01532215540	Mo fẹ́ lọ gbafẹ́ l’ágbo fàájì.
yof_02121_01783640741	Pẹ́pẹ́yẹ máa ń wè nínú omi bẹ́ẹ̀ wọ́n ń rìn lórí ilẹ̀.
yof_09697_01082644369	Màá máa dúró dè ẹ́ ní ẹ̀bá ọ̀nà.
yof_00295_00654803226	Ògì ni màma Pamílẹ́rin ń tà.
yof_01208_00190748774	Ká máa gbàdúrà tí a bá jí dára púpọ̀.
yof_07508_01894057854	Ọ̀kan ni ènìyàn ó f’ọwọ́ mú.
yof_09334_00960461342	Ìlú wa ni wọn yó ti ṣe àṣekágbá òkú màmá àgbà kékeré.
yof_02436_01399592872	Mi ò lè wá kú nítorí iṣẹ́ ẹni ẹlẹ́ni.
yof_00295_01572386294	Wọ́n wà nílé ’gbọ̀nsẹ̀.
yof_07505_01806962470	Lọ gbo ewúro mu.
yof_06136_00259614219	Mo ti fi ìgbà kan ṣiṣẹ́ gẹ́gẹ́ bí olùkọ́ ìmọ̀ ẹ̀rọ.
yof_00295_01110838790	Orin àti ìlù ṣe pàtàkì níbi eré ìdánilárayá.
yof_02121_00438639497	Abẹ́ igi ọdán ni bàbá ti ń jayé.
yof_09334_01185281336	Ní ayé àtijọ́, àwọn bàbá ni wọ́n máa ń sába ṣiṣé.
yof_08421_00418889640	Bàbá rẹ̀ ló fi ṣìná jọ.
yof_09697_00934529619	Ìgbà wo ni wọ́n ma tó se ọdún ẹ̀yọ̀.
yof_03349_01856331007	Tùràrí olóòórùn dúndùn ni wọ́n lò.
yof_09697_01849583210	Oṣù kan ààbọ̀ ni mo fi dáwó láti ra ọkọ̀ bọ̀gìnì náà.
yof_03034_01665376585	Akẹ́kọ̀ọ́ ìmọ̀ èdá èdè lìgúísììkì ni mo jẹ́.
yof_00610_01552284315	Tọkọtaya ara ilẹ̀kùn náà ti bàjẹ́.
yof_00295_00612305272	Wọ́n ń dáná sí ẹ̀gbẹ́ igbó.
yof_06136_00377845639	Ọdún Olọ́jọ́ máa ń wáyé ní Ilé-Ifẹ̀.
yof_08784_01140082003	Ọdẹ náà pàdé iwin gẹ́gẹ́ bí ìtán ṣe sọ.
yof_02121_00269127136	Mú ṣíbí yẹn kúrò nílẹ̀.
yof_05223_00533851592	Lára àwọn agbẹjọ́rò àgbà ni Fálànà wà.
yof_07508_00878713381	Padà wá ní ọ̀la jàre.
yof_01208_00808064175	Kí ni m̀bá tún sọ fún ẹ ju gbogbo èyí ti mo ti sọ lọ?
yof_02436_00733357322	Fọlámí Ọlájídé lorúkọ ọ̀rẹ́ mi àtàtà.
yof_00610_02132168238	Bí ó tilẹ̀ jẹ́ pé n ò fẹ́ran ọmọ náà n ò rò  pé ó lè pààyàn.
yof_07505_01337287283	Ẹ̀dá nílò láti máa ní àmójúkúrò.
yof_08421_00677947027	Aṣọ àdìrẹ pọ̀ ní ìlú Abẹ́òkúta.
yof_02121_00193940796	Lábísí yasó nígbà tí à ń jẹun.
yof_08421_02125573322	Àwọn ìbejì yíì ti jọra jù.
yof_03349_00520899394	Ìyàwó àti ẹbí sì ni wọ́n jogún gbogbo rẹ̀ fún.
yof_09697_00908382802	Ǹjẹ́ o ti gbọ́ oun tó sẹlẹ̀?
yof_07508_02122693945	Tiwatọ́pẹ́ fẹ́ Tiwaladé.
